_id,tempo_de_assinatura,historico_de_presenca_nos_jogos,historico_de_socio,numero_de_desistencias_no_periodo,historico_de_preco_nos_planos,tipo_de_plano,quantos_membros,planos_com_ingresso_incluso,estado_civil,risco_de_churn,feedback_sobre_servicos,frequencia_de_compra_de_produtos
4602,73,17,12,1,442,familiar,4,nao,casado,baixo,6,6
4603,75,4,21,2,402,familiar,5,sim,solteiro,alto,1,7
4604,4,43,26,8,262,familiar,6,nao,divorciado,alto,9,15
4605,24,58,15,3,217,individual,1,nao,solteiro,médio,4,3
4606,54,56,19,2,457,familiar,5,nao,casado,alto,10,2
4607,40,37,31,9,466,familiar,4,sim,casado,baixo,7,7
4608,77,30,31,6,246,individual,1,sim,solteiro,baixo,2,8
4609,55,22,9,4,437,familiar,6,sim,divorciado,médio,10,8
4610,55,17,26,7,392,familiar,5,sim,solteiro,alto,7,0
4611,10,74,35,8,319,familiar,4,sim,solteiro,alto,1,4
4612,15,37,27,9,245,individual,3,sim,solteiro,alto,4,3
4613,15,4,15,6,237,individual,3,nao,solteiro,alto,0,3
4614,10,3,31,5,445,familiar,3,sim,solteiro,médio,9,8
4615,33,58,35,5,2,individual,3,nao,divorciado,baixo,5,7
4616,56,49,16,8,315,familiar,7,sim,casado,baixo,7,1
4617,64,12,37,9,274,familiar,1,sim,casado,médio,0,6
4618,30,40,0,5,193,familiar,7,sim,casado,médio,1,1
4619,19,52,35,1,50,individual,6,nao,divorciado,baixo,5,1
4620,19,25,24,2,340,familiar,2,nao,casado,alto,4,1
4621,65,11,1,4,108,familiar,1,nao,solteiro,alto,10,13
4622,73,24,21,8,495,individual,7,nao,casado,baixo,1,8
4623,55,27,31,4,371,familiar,5,sim,solteiro,alto,3,7
4624,13,39,30,2,239,familiar,6,nao,casado,médio,7,15
4625,67,69,2,2,368,individual,3,sim,solteiro,médio,0,0
4626,18,66,1,8,140,familiar,3,nao,divorciado,baixo,1,9
4627,22,55,31,9,102,familiar,2,sim,casado,baixo,10,3
4628,56,63,8,3,215,individual,2,nao,divorciado,baixo,5,0
4629,40,30,15,2,377,individual,7,sim,solteiro,baixo,4,6
4630,81,25,15,2,360,individual,4,sim,divorciado,baixo,5,6
4631,1,28,26,7,27,individual,5,sim,solteiro,baixo,6,7
4632,53,4,3,5,72,individual,6,nao,casado,baixo,10,1
4633,65,69,19,4,174,familiar,1,sim,solteiro,alto,3,8
4634,20,19,15,4,460,familiar,6,nao,divorciado,baixo,9,3
4635,22,56,29,5,3,individual,2,nao,solteiro,médio,2,5
4636,59,43,13,9,218,individual,6,sim,casado,médio,1,9
4637,25,62,7,7,383,individual,2,nao,solteiro,baixo,7,14
4638,66,2,14,2,60,individual,4,nao,divorciado,médio,9,1
4639,50,26,10,5,104,familiar,2,sim,divorciado,baixo,1,9
4640,39,66,13,7,30,individual,4,nao,solteiro,médio,9,6
4641,72,36,6,2,439,individual,7,nao,divorciado,alto,9,4
4642,21,68,28,1,425,familiar,7,sim,casado,baixo,6,2
4643,3,2,17,6,203,familiar,7,nao,divorciado,médio,0,17
4644,39,66,36,9,301,individual,3,nao,casado,alto,9,0
4645,12,53,37,2,323,familiar,2,sim,solteiro,baixo,7,15
4646,82,31,26,6,55,individual,4,nao,casado,baixo,1,1
4647,83,21,7,2,93,familiar,5,sim,casado,médio,5,6
4648,86,2,31,7,429,individual,2,sim,solteiro,alto,6,19
4649,25,39,37,4,200,familiar,7,sim,casado,médio,5,2
4650,66,11,23,2,79,familiar,7,sim,solteiro,alto,8,6
4651,75,35,1,6,462,familiar,6,nao,casado,alto,2,4
4652,20,4,27,8,452,individual,7,nao,divorciado,baixo,4,8
4653,51,64,8,2,136,individual,2,sim,solteiro,baixo,4,7
4654,49,38,31,5,98,familiar,6,nao,divorciado,médio,1,4
4655,16,20,36,2,49,familiar,6,nao,casado,médio,10,9
4656,50,30,0,5,416,familiar,1,sim,divorciado,alto,8,7
4657,49,27,18,0,465,familiar,1,sim,casado,médio,7,3
4658,81,74,5,6,397,familiar,1,sim,divorciado,médio,0,2
4659,12,53,28,5,186,familiar,6,nao,casado,alto,7,5
4660,3,30,2,1,367,individual,1,nao,casado,médio,0,10
4661,34,48,28,1,344,familiar,2,nao,solteiro,médio,1,4
4662,81,46,12,8,452,individual,6,nao,casado,médio,8,0
4663,87,29,30,9,95,familiar,5,nao,casado,alto,3,3
4664,24,18,29,2,66,familiar,3,sim,divorciado,médio,9,0
4665,60,30,12,9,32,individual,4,nao,casado,médio,3,3
4666,46,56,26,2,363,familiar,7,nao,solteiro,alto,1,7
4667,78,63,19,5,336,individual,2,nao,divorciado,médio,4,8
4668,12,71,26,9,258,individual,5,sim,casado,médio,8,9
4669,55,53,20,8,116,familiar,3,sim,solteiro,médio,3,0
4670,78,61,18,4,218,individual,6,sim,casado,alto,2,7
4671,66,54,13,7,156,familiar,2,nao,solteiro,baixo,0,0
4672,21,64,36,5,8,familiar,6,sim,divorciado,médio,7,5
4673,39,24,35,9,12,individual,5,sim,casado,médio,9,9
4674,66,56,22,0,33,individual,4,nao,divorciado,alto,5,9
4675,42,16,34,8,120,familiar,1,nao,casado,médio,6,4
4676,35,8,4,9,261,individual,6,sim,solteiro,alto,7,3
4677,51,72,10,4,430,individual,2,nao,divorciado,baixo,9,13
4678,67,33,37,3,188,familiar,7,sim,solteiro,baixo,7,10
4679,26,65,7,4,459,individual,6,sim,solteiro,baixo,0,1
4680,11,28,29,9,401,familiar,6,nao,solteiro,médio,0,4
4681,5,67,17,5,261,familiar,5,nao,solteiro,médio,1,3
4682,23,51,6,8,309,familiar,7,nao,divorciado,baixo,8,5
4683,68,26,6,7,339,familiar,6,nao,solteiro,alto,4,9
4684,23,13,33,8,84,individual,1,sim,divorciado,médio,7,3
4685,53,26,27,9,346,familiar,7,sim,solteiro,médio,1,0
4686,30,59,3,0,251,familiar,6,sim,divorciado,médio,7,9
4687,48,23,7,0,460,familiar,2,sim,casado,médio,3,5
4688,31,57,36,5,191,familiar,6,sim,solteiro,baixo,3,4
4689,14,52,33,8,31,individual,5,sim,casado,médio,1,0
4690,67,51,22,3,257,individual,7,sim,solteiro,baixo,0,12
4691,9,61,5,6,346,individual,3,sim,solteiro,baixo,2,8
4692,82,7,6,8,131,familiar,7,nao,casado,alto,0,20
4693,67,18,3,7,34,familiar,7,nao,divorciado,baixo,1,3
4694,23,33,1,8,487,individual,1,sim,solteiro,baixo,4,1
4695,47,25,30,1,497,familiar,4,sim,solteiro,baixo,0,4
4696,7,72,26,5,194,familiar,5,sim,solteiro,alto,10,5
4697,58,12,31,9,305,individual,5,nao,divorciado,médio,6,1
4698,9,57,0,9,432,familiar,1,sim,solteiro,baixo,3,6
4699,18,45,8,4,244,familiar,6,sim,divorciado,alto,0,2
4700,16,36,19,9,470,familiar,6,nao,casado,alto,3,7
4701,64,68,1,1,295,individual,5,sim,solteiro,alto,2,9
4702,18,74,29,4,250,familiar,6,sim,solteiro,alto,7,2
4703,17,34,12,8,75,familiar,4,nao,solteiro,alto,9,9
4704,80,1,21,6,199,individual,5,sim,divorciado,médio,8,9
4705,39,63,15,8,367,familiar,3,nao,divorciado,alto,5,7
4706,50,21,3,3,305,familiar,5,sim,solteiro,médio,1,8
4707,30,24,28,4,27,individual,2,nao,divorciado,alto,8,8
4708,41,50,11,0,149,individual,3,sim,divorciado,médio,7,7
4709,39,11,19,5,490,individual,4,nao,casado,médio,9,2
4710,29,63,2,9,107,individual,2,sim,casado,baixo,6,4
4711,13,58,29,8,341,individual,3,nao,casado,baixo,1,0
4712,14,37,5,3,391,familiar,7,sim,divorciado,baixo,2,2
4713,8,64,9,2,324,individual,5,nao,solteiro,alto,9,0
4714,87,52,13,4,487,individual,6,sim,casado,baixo,3,7
4715,32,33,17,7,42,individual,2,nao,solteiro,médio,8,9
4716,63,52,20,4,457,familiar,7,sim,divorciado,médio,8,20
4717,42,50,7,5,356,familiar,6,sim,divorciado,alto,6,2
4718,80,50,25,3,193,familiar,4,nao,divorciado,alto,7,3
4719,25,16,13,6,389,individual,2,sim,divorciado,baixo,5,19
4720,71,60,36,6,32,individual,6,sim,divorciado,alto,0,0
4721,14,48,16,2,387,individual,3,sim,solteiro,médio,10,7
4722,66,52,1,8,114,individual,7,sim,divorciado,médio,9,9
4723,77,15,5,0,224,familiar,7,sim,divorciado,alto,6,4
4724,69,17,32,5,408,individual,6,sim,casado,alto,1,6
4725,84,45,31,0,367,familiar,4,nao,divorciado,baixo,9,5
4726,30,33,2,5,106,familiar,3,nao,divorciado,médio,5,4
4727,79,72,37,6,217,familiar,2,sim,casado,baixo,5,5
4728,55,67,37,6,443,familiar,4,nao,casado,médio,6,2
4729,58,68,35,0,372,individual,7,nao,solteiro,alto,8,2
4730,64,35,7,1,327,familiar,6,nao,solteiro,médio,2,11
4731,40,70,5,0,241,familiar,5,sim,solteiro,médio,7,0
4732,24,63,5,5,279,familiar,2,sim,divorciado,alto,5,4
4733,65,49,24,0,385,familiar,3,sim,casado,alto,8,9
4734,61,18,7,4,131,individual,5,sim,divorciado,baixo,2,9
4735,59,47,32,4,226,familiar,4,nao,casado,alto,8,1
4736,19,39,31,4,488,familiar,2,nao,solteiro,alto,8,7
4737,67,10,1,9,475,individual,6,sim,divorciado,médio,9,6
4738,6,49,7,2,461,familiar,6,nao,divorciado,médio,10,6
4739,12,5,19,6,240,individual,7,sim,casado,alto,4,5
4740,44,31,37,5,231,familiar,3,nao,solteiro,baixo,7,4
4741,1,56,7,0,498,individual,7,nao,casado,médio,6,5
4742,64,21,24,3,187,individual,6,sim,divorciado,médio,5,4
4743,55,37,34,4,313,familiar,4,nao,solteiro,alto,8,6
4744,53,20,12,6,349,familiar,2,nao,solteiro,baixo,3,4
4745,64,66,22,1,45,individual,5,sim,casado,médio,3,3
4746,83,23,37,8,140,individual,5,sim,solteiro,médio,3,5
4747,58,63,14,4,78,familiar,5,nao,casado,baixo,1,13
4748,58,9,17,2,102,familiar,7,nao,casado,baixo,4,7
4749,41,48,26,9,41,familiar,7,nao,solteiro,alto,2,5
4750,78,56,34,9,31,individual,1,nao,divorciado,baixo,10,6
4751,10,19,13,4,227,individual,7,sim,divorciado,baixo,1,16
4752,3,59,4,5,36,familiar,1,sim,solteiro,baixo,4,8
4753,84,16,9,2,146,individual,3,nao,divorciado,médio,5,6
4754,86,70,35,1,117,familiar,2,nao,casado,baixo,6,3
4755,47,54,13,6,498,familiar,4,nao,casado,alto,1,0
4756,39,40,31,3,145,familiar,2,nao,casado,baixo,8,5
4757,84,27,35,2,450,familiar,4,sim,casado,alto,5,1
4758,59,42,37,3,355,familiar,7,sim,solteiro,baixo,7,5
4759,24,11,12,7,473,familiar,2,nao,divorciado,médio,0,2
4760,74,5,17,7,181,familiar,7,nao,divorciado,alto,8,5
4761,20,35,28,8,379,individual,4,nao,casado,baixo,0,9
4762,73,28,17,0,331,familiar,1,sim,divorciado,alto,4,1
4763,28,70,3,3,366,familiar,4,sim,solteiro,médio,10,3
4764,67,4,18,2,50,familiar,4,nao,casado,médio,3,20
4765,11,55,17,2,191,individual,3,nao,solteiro,alto,10,0
4766,49,69,1,2,69,individual,1,nao,solteiro,alto,6,2
4767,44,3,19,8,182,individual,5,sim,solteiro,baixo,10,2
4768,63,38,22,3,303,familiar,7,sim,divorciado,médio,7,15
4769,71,43,10,0,31,familiar,6,nao,casado,médio,10,2
4770,9,5,24,8,258,familiar,1,nao,divorciado,médio,5,6
4771,19,36,19,5,187,familiar,5,sim,casado,alto,0,6
4772,19,8,10,4,274,familiar,3,sim,solteiro,médio,3,9
4773,21,24,18,8,169,familiar,7,sim,solteiro,alto,0,0
4774,18,33,22,5,155,individual,1,sim,casado,baixo,5,4
4775,3,13,31,6,490,individual,1,nao,solteiro,médio,1,4
4776,41,34,37,8,343,individual,7,sim,casado,médio,3,1
4777,85,40,12,4,234,individual,6,sim,solteiro,alto,6,6
4778,69,74,35,8,278,individual,2,nao,divorciado,alto,9,8
4779,57,62,9,4,257,individual,2,nao,solteiro,baixo,8,9
4780,52,25,13,7,273,individual,2,nao,casado,médio,10,4
4781,59,25,26,4,109,familiar,5,nao,solteiro,baixo,0,14
4782,63,14,12,8,123,familiar,1,sim,casado,baixo,6,5
4783,41,34,16,2,86,familiar,6,nao,casado,alto,7,11
4784,31,10,15,0,412,familiar,4,nao,divorciado,baixo,8,2
4785,82,44,10,4,482,individual,3,sim,solteiro,baixo,8,4
4786,67,40,31,6,388,familiar,2,sim,solteiro,alto,7,7
4787,36,2,11,3,439,familiar,6,nao,casado,baixo,6,9
4788,35,41,36,7,398,individual,4,nao,casado,alto,10,9
4789,36,47,33,8,57,familiar,4,sim,divorciado,baixo,9,0
4790,18,65,34,1,228,individual,2,sim,casado,médio,3,9
4791,2,53,14,6,231,individual,1,nao,solteiro,alto,4,8
4792,61,18,2,6,297,familiar,1,nao,divorciado,alto,1,7
4793,35,34,8,8,426,familiar,3,sim,solteiro,baixo,7,5
4794,74,49,3,8,229,familiar,2,nao,divorciado,baixo,2,14
4795,55,53,31,4,147,familiar,3,sim,solteiro,baixo,3,19
4796,25,72,33,3,311,familiar,3,nao,solteiro,médio,3,7
4797,41,54,9,3,247,familiar,3,nao,casado,baixo,8,9
4798,71,12,32,5,205,familiar,7,sim,solteiro,baixo,2,11
4799,59,1,6,2,151,individual,7,nao,divorciado,baixo,4,0
4800,82,60,21,0,418,individual,6,nao,divorciado,alto,6,3
4801,22,37,9,4,42,familiar,3,sim,divorciado,alto,10,6
4802,65,29,35,8,18,familiar,1,sim,solteiro,médio,7,3
4803,39,46,32,3,282,individual,7,sim,casado,médio,3,0
4804,79,28,9,9,426,familiar,5,nao,solteiro,baixo,3,3
4805,42,22,27,9,235,individual,2,sim,casado,baixo,2,0
4806,1,36,34,8,442,familiar,7,nao,divorciado,baixo,1,13
4807,66,11,16,8,353,familiar,1,nao,solteiro,baixo,5,3
4808,56,61,37,2,27,individual,3,nao,solteiro,baixo,4,20
4809,84,61,12,5,354,familiar,2,nao,divorciado,alto,2,15
4810,82,43,11,0,83,individual,5,sim,divorciado,alto,4,2
4811,44,31,1,1,477,familiar,3,sim,casado,alto,10,6
4812,39,71,12,1,487,familiar,2,nao,casado,médio,5,1
4813,44,69,20,6,298,individual,1,sim,divorciado,alto,7,9
4814,79,23,1,1,99,familiar,1,nao,divorciado,médio,10,5
4815,26,70,4,0,32,familiar,3,nao,divorciado,alto,10,3
4816,3,63,4,5,104,familiar,7,sim,casado,baixo,8,6
4817,69,35,27,9,39,individual,7,sim,casado,médio,0,1
4818,85,15,35,8,361,individual,2,sim,solteiro,médio,3,6
4819,31,61,35,4,109,individual,5,nao,casado,médio,4,4
4820,87,8,7,0,33,familiar,4,sim,solteiro,alto,8,8
4821,73,56,32,7,233,individual,6,nao,solteiro,alto,3,15
4822,69,36,6,9,340,familiar,7,sim,casado,baixo,0,9
4823,32,52,11,4,352,familiar,2,nao,divorciado,médio,2,7
4824,14,55,20,5,477,individual,1,sim,divorciado,alto,8,0
4825,79,32,14,6,368,individual,2,nao,casado,alto,6,0
4826,86,66,7,6,303,familiar,3,nao,casado,alto,10,6
4827,32,41,11,6,201,individual,2,sim,divorciado,baixo,10,9
4828,36,22,18,6,107,individual,7,nao,solteiro,médio,0,4
4829,57,29,21,3,325,familiar,2,sim,solteiro,alto,6,5
4830,8,1,17,3,440,familiar,6,nao,casado,médio,1,7
4831,29,27,33,5,22,individual,1,sim,divorciado,médio,4,7
4832,54,1,16,0,379,individual,4,sim,divorciado,alto,9,7
4833,87,2,22,2,42,familiar,3,sim,casado,médio,3,1
4834,32,23,18,1,281,individual,5,nao,divorciado,médio,7,4
4835,1,36,23,3,435,individual,2,sim,casado,médio,9,3
4836,35,68,21,1,221,familiar,3,sim,divorciado,baixo,3,5
4837,32,24,12,6,361,familiar,3,sim,divorciado,baixo,5,1
4838,50,42,8,8,170,familiar,3,sim,divorciado,médio,5,7
4839,48,60,35,2,209,individual,3,sim,solteiro,alto,1,10
4840,47,31,33,2,220,familiar,3,nao,casado,baixo,1,6
4841,74,62,11,9,135,familiar,1,nao,divorciado,alto,8,11
4842,77,40,37,8,217,individual,7,nao,casado,médio,4,1
4843,30,73,16,4,131,individual,1,sim,casado,baixo,6,5
4844,78,53,37,4,184,familiar,4,nao,casado,alto,8,17
4845,30,53,2,7,197,individual,2,sim,divorciado,médio,3,8
4846,45,47,10,2,495,individual,3,nao,divorciado,médio,0,6
4847,7,41,31,6,450,familiar,7,sim,divorciado,baixo,10,5
4848,18,12,11,6,27,individual,1,nao,divorciado,médio,10,7
4849,16,28,19,8,449,individual,2,sim,divorciado,médio,0,2
4850,65,58,36,7,255,individual,7,sim,solteiro,médio,3,2
4851,11,29,22,7,169,individual,4,nao,solteiro,alto,4,5
4852,9,6,33,3,37,familiar,1,nao,solteiro,médio,6,7
4853,23,5,8,3,21,individual,4,sim,solteiro,alto,6,2
4854,3,64,10,1,223,individual,2,sim,casado,médio,0,9
4855,21,61,2,4,360,individual,3,sim,divorciado,médio,7,6
4856,45,23,10,5,101,individual,6,nao,casado,médio,2,8
4857,53,3,21,2,248,familiar,1,sim,casado,baixo,4,7
4858,16,63,33,4,455,individual,5,sim,solteiro,baixo,3,9
4859,85,16,18,1,455,individual,1,sim,casado,baixo,1,5
4860,49,39,33,0,470,familiar,4,sim,divorciado,baixo,8,2
4861,11,27,1,3,71,individual,7,nao,solteiro,alto,0,6
4862,69,14,2,5,387,familiar,7,nao,solteiro,alto,8,0
4863,34,50,4,7,47,individual,5,nao,solteiro,alto,6,1
4864,26,51,34,1,62,individual,5,sim,solteiro,médio,8,19
4865,38,6,25,8,427,individual,5,nao,solteiro,médio,9,2
4866,71,27,0,6,90,individual,2,sim,solteiro,alto,1,8
4867,42,9,15,8,170,familiar,3,nao,divorciado,baixo,5,6
4868,26,66,14,5,212,individual,6,sim,solteiro,médio,0,3
4869,86,54,29,6,185,individual,3,nao,divorciado,médio,2,0
4870,81,61,8,4,259,individual,7,nao,solteiro,médio,10,9
4871,4,43,26,3,270,individual,3,nao,divorciado,alto,7,9
4872,82,17,9,4,115,individual,3,sim,divorciado,baixo,6,3
4873,76,53,27,9,325,familiar,2,nao,solteiro,baixo,5,12
4874,68,42,13,5,261,individual,6,sim,divorciado,alto,8,9
4875,7,21,3,9,140,individual,6,sim,solteiro,alto,9,9
4876,79,19,19,3,15,individual,2,nao,solteiro,baixo,5,7
4877,55,31,19,6,197,individual,1,nao,casado,baixo,6,4
4878,78,73,14,1,20,familiar,1,nao,casado,alto,1,9
4879,14,54,20,6,27,familiar,2,sim,solteiro,alto,9,8
4880,1,27,27,2,436,individual,7,nao,solteiro,médio,4,6
4881,55,37,2,5,488,familiar,2,sim,divorciado,alto,3,0
4882,26,14,1,0,160,familiar,6,nao,solteiro,baixo,8,4
4883,15,33,3,3,322,familiar,1,nao,divorciado,médio,10,5
4884,81,41,8,0,467,individual,2,sim,divorciado,alto,8,9
4885,81,4,6,9,320,individual,2,nao,divorciado,alto,5,1
4886,30,21,2,0,242,familiar,2,sim,casado,médio,5,1
4887,34,8,37,7,332,individual,4,sim,casado,baixo,10,5
4888,72,22,20,2,260,individual,5,nao,solteiro,baixo,8,1
4889,16,47,6,2,358,individual,2,sim,solteiro,médio,4,0
4890,23,59,19,2,457,familiar,7,sim,solteiro,baixo,5,16
4891,75,39,7,3,493,familiar,3,sim,casado,baixo,3,7
4892,13,31,29,8,24,familiar,5,nao,divorciado,médio,5,8
4893,49,9,28,3,264,familiar,7,nao,casado,médio,2,0
4894,40,58,33,1,448,familiar,1,sim,divorciado,alto,9,7
4895,45,59,31,5,129,individual,4,nao,solteiro,baixo,4,5
4896,9,69,11,0,347,familiar,5,nao,casado,médio,7,3
4897,86,59,1,8,422,familiar,5,sim,solteiro,baixo,5,4
4898,86,40,6,3,391,familiar,2,nao,solteiro,baixo,10,1
4899,13,7,1,5,386,individual,6,nao,divorciado,baixo,7,5
4900,38,43,14,5,228,individual,3,sim,casado,médio,4,5
4901,23,17,35,3,485,familiar,2,sim,solteiro,alto,5,2
4902,37,28,20,0,158,familiar,2,nao,solteiro,alto,9,5
4903,39,22,18,9,360,individual,4,sim,divorciado,baixo,10,6
4904,10,66,22,4,118,individual,3,sim,divorciado,alto,6,1
4905,56,51,1,8,54,individual,7,nao,divorciado,baixo,2,5
4906,22,21,9,8,274,familiar,2,sim,solteiro,médio,8,4
4907,48,54,10,7,117,familiar,2,sim,divorciado,baixo,9,6
4908,38,5,9,0,255,individual,4,sim,divorciado,alto,2,9
4909,86,55,21,7,64,familiar,7,sim,solteiro,alto,7,3
4910,57,73,35,9,444,individual,2,sim,solteiro,médio,9,7
4911,27,48,26,2,368,familiar,3,nao,casado,médio,9,4
4912,8,3,35,2,412,familiar,6,sim,casado,alto,0,9
4913,56,41,15,1,352,familiar,7,nao,casado,alto,7,6
4914,12,28,5,2,261,familiar,5,sim,divorciado,médio,7,17
4915,49,5,2,8,380,individual,6,sim,casado,alto,6,20
4916,10,1,0,9,18,familiar,2,nao,casado,baixo,3,4
4917,34,51,26,8,362,familiar,3,nao,solteiro,alto,9,9
4918,15,45,9,8,146,individual,2,sim,divorciado,alto,7,3
4919,64,61,22,3,418,familiar,4,sim,divorciado,médio,9,10
4920,60,14,30,0,413,individual,2,sim,solteiro,alto,3,0
4921,6,73,13,7,419,familiar,3,nao,casado,baixo,0,8
4922,37,54,18,4,327,individual,2,nao,casado,baixo,9,4
4923,16,21,10,8,24,familiar,1,sim,solteiro,alto,6,5
4924,85,39,6,7,206,familiar,3,sim,divorciado,médio,1,1
4925,59,5,4,8,203,familiar,5,nao,solteiro,alto,7,3
4926,30,25,35,3,15,individual,3,sim,solteiro,alto,9,5
4927,24,45,11,1,256,individual,6,sim,solteiro,médio,9,11
4928,73,6,8,8,424,familiar,5,nao,solteiro,médio,2,9
4929,71,3,36,7,166,individual,4,sim,divorciado,médio,4,8
4930,52,67,23,6,63,individual,3,sim,divorciado,médio,1,6
4931,54,10,24,2,229,individual,6,nao,solteiro,baixo,7,18
4932,52,23,10,1,253,individual,4,sim,divorciado,alto,2,3
4933,59,73,26,8,470,individual,5,sim,solteiro,baixo,6,2
4934,49,59,33,9,206,familiar,3,nao,solteiro,baixo,3,6
4935,48,59,28,8,241,familiar,7,nao,casado,médio,6,4
4936,20,63,10,3,303,familiar,4,nao,casado,alto,9,8
4937,65,43,7,9,335,familiar,7,nao,divorciado,baixo,6,6
4938,43,23,10,3,478,individual,2,nao,solteiro,médio,4,3
4939,84,56,23,5,143,familiar,3,sim,divorciado,alto,10,2
4940,48,58,6,8,343,familiar,7,sim,solteiro,alto,10,1
4941,64,15,32,8,130,individual,7,sim,solteiro,alto,6,9
4942,78,50,3,7,114,familiar,4,nao,casado,baixo,2,17
4943,44,47,19,5,230,individual,5,nao,casado,médio,4,4
4944,20,24,20,1,484,individual,1,nao,solteiro,baixo,1,3
4945,3,4,14,1,54,individual,5,nao,casado,alto,2,20
4946,34,59,22,6,173,individual,6,nao,solteiro,alto,2,7
4947,14,5,22,2,449,individual,4,nao,divorciado,baixo,0,7
4948,5,69,27,3,215,familiar,6,sim,casado,baixo,6,7
4949,65,7,28,2,313,familiar,3,nao,casado,baixo,6,5
4950,56,18,1,8,233,individual,7,nao,solteiro,baixo,1,7
4951,87,57,19,9,486,familiar,2,sim,divorciado,baixo,5,3
4952,20,17,14,4,147,individual,3,sim,casado,baixo,6,5
4953,59,24,8,9,386,individual,6,nao,divorciado,baixo,4,3
4954,80,14,35,3,323,individual,7,sim,casado,médio,6,0
4955,72,23,3,0,480,familiar,7,sim,casado,alto,4,0
4956,80,10,23,3,120,familiar,6,sim,casado,baixo,0,4
4957,28,4,31,1,214,individual,3,sim,divorciado,médio,4,6
4958,22,11,36,9,298,familiar,3,sim,solteiro,baixo,0,2
4959,50,73,29,1,46,individual,3,sim,divorciado,médio,4,1
4960,25,61,17,8,218,familiar,4,nao,casado,médio,5,5
4961,74,23,18,5,429,individual,2,sim,casado,alto,8,2
4962,9,45,0,1,77,familiar,4,nao,casado,baixo,9,0
4963,59,1,27,6,96,individual,1,nao,divorciado,alto,0,7
4964,41,47,11,6,434,familiar,3,sim,casado,baixo,7,13
4965,9,58,28,0,199,familiar,1,sim,casado,alto,10,8
4966,18,51,7,7,112,familiar,7,nao,divorciado,médio,8,3
4967,84,47,14,3,77,individual,1,sim,divorciado,médio,0,2
4968,80,49,31,7,499,individual,6,nao,casado,médio,4,0
4969,45,26,10,6,176,familiar,7,nao,casado,baixo,5,1
4970,49,37,4,8,73,individual,4,nao,solteiro,alto,2,3
4971,44,47,2,3,182,familiar,6,sim,casado,médio,7,8
4972,56,42,37,9,41,individual,1,nao,casado,médio,4,4
4973,54,10,15,1,126,familiar,2,nao,solteiro,alto,3,1
4974,60,37,10,0,88,individual,3,sim,divorciado,baixo,7,5
4975,86,55,15,3,385,individual,6,nao,divorciado,médio,3,9
4976,29,51,33,0,364,familiar,4,nao,divorciado,baixo,2,8
4977,57,52,6,8,454,familiar,3,sim,casado,baixo,2,5
4978,43,64,28,1,414,individual,2,nao,casado,alto,3,3
4979,12,38,1,4,249,familiar,1,sim,casado,baixo,5,3
4980,47,40,23,3,236,familiar,5,sim,divorciado,baixo,4,0
4981,19,28,28,3,7,familiar,1,nao,casado,baixo,5,12
4982,22,34,4,8,149,individual,3,sim,solteiro,médio,6,0
4983,50,47,29,4,386,familiar,3,nao,solteiro,alto,4,7
4984,28,31,17,1,83,individual,3,sim,divorciado,baixo,10,3
4985,72,45,5,7,385,individual,1,sim,divorciado,médio,6,9
4986,2,4,33,3,67,familiar,6,nao,solteiro,alto,7,5
4987,65,59,6,0,240,familiar,3,sim,solteiro,baixo,9,9
4988,69,20,29,1,9,familiar,3,sim,solteiro,médio,8,8
4989,75,74,4,9,289,familiar,5,sim,solteiro,médio,0,0
4990,63,64,28,2,272,individual,4,nao,casado,baixo,4,9
4991,27,8,25,6,422,individual,7,sim,divorciado,alto,5,9
4992,64,23,12,8,447,familiar,7,nao,casado,médio,2,1
4993,3,56,16,8,447,individual,4,sim,divorciado,alto,3,20
4994,8,9,20,5,271,familiar,2,sim,divorciado,médio,4,6
4995,25,55,31,0,263,individual,5,sim,divorciado,médio,4,3
4996,73,56,5,6,211,individual,4,nao,solteiro,baixo,10,14
